2014-12-02,162.470001,162.729996,161.639999,162.669998,3464100,159.003586
2014-12-01,161.639999,163.320007,161.350006,161.539993,4168400,157.89905
2014-11-28,162.75,163.369995,161.440002,162.169998,2405500,158.514855
2014-11-26,161.929993,162.100006,161.009995,161.949997,3966000,158.299812
2014-11-25,162.649994,163.50,161.559998,161.759995,4062300,158.114092
2014-11-24,161.539993,163.860001,161.059998,162.149994,6618500,158.495302
2014-11-21,161.830002,161.949997,160.75,160.919998,4076900,157.293029
2014-11-20,160.949997,161.50,159.800003,160.639999,4182200,157.019341
2014-11-19,162.050003,162.100006,160.960007,161.429993,3802200,157.791529
2014-11-18,164.729996,164.75,161.889999,161.889999,5410100,158.241167
2014-11-17,164.160004,164.970001,163.720001,164.160004,4798900,160.460008
2014-11-14,162.100006,164.490005,161.690002,164.160004,4976700,160.460008
2014-11-13,162.00,162.800003,161.800003,162.789993,3239500,159.120876
2014-11-12,162.279999,163.00,161.759995,161.919998,3377600,158.27049
2014-11-11,163.699997,163.899994,162.600006,163.300003,3534400,159.619391
2014-11-10,161.899994,164.470001,161.610001,163.490005,4958200,159.805111
2014-11-07,161.419998,162.210007,160.850006,162.070007,3494800,158.417118
2014-11-06,161.279999,161.529999,160.050003,161.460007,4067600,157.820866
2014-11-05,163.130005,163.539993,161.559998,161.820007,4104700,157.097551
2014-11-04,164.339996,164.360001,162.240005,162.649994,4246900,157.903316
2014-11-03,164.25,164.539993,163.380005,164.360001,4688200,159.563419
2014-10-31,165.479996,165.589996,163.619995,164.399994,5818000,159.602245
2014-10-30,163.50,164.619995,163.020004,164.350006,3896000,159.553716
2014-10-29,164.330002,164.619995,162.759995,163.460007,4739300,158.68969
2014-10-28,162.00,163.600006,161.800003,163.600006,7895300,158.825604
2014-10-27,162.00,162.910004,161.809998,161.869995,4989100,157.14608
2014-10-24,162.080002,162.440002,161.449997,162.080002,6652100,157.349958
2014-10-23,162.119995,162.830002,161.539993,162.179993,7599400,157.447031
2014-10-22,162.410004,165.410004,161.100006,161.789993,11084800,157.068413
2014-10-21,166.399994,166.679993,161.679993,163.229996,20949800,158.466391
2014-10-20,166.850006,170.330002,166.690002,169.100006,23416500,164.165095
2014-10-17,181.240005,182.839996,180.220001,182.050003,4350200,176.737167
2014-10-16,179.800003,181.479996,178.690002,179.839996,5578600,174.591656
2014-10-15,182.460007,183.789993,178.75,181.75,6895800,176.445919
2014-10-14,184.889999,185.720001,183.589996,183.800003,3924700,178.436096
2014-10-13,185.490005,186.649994,183.419998,183.520004,3596700,178.164269
2014-10-10,185.860001,187.740005,185.100006,185.929993,5090200,180.503926
2014-10-09,189.119995,189.50,186.089996,186.419998,2625400,180.979631
2014-10-08,185.970001,189.600006,185.610001,189.360001,2984800,183.833834
2014-10-07,187.770004,188.119995,185.539993,185.710007,2991300,180.29036
2014-10-06,189.690002,190.889999,188.710007,189.039993,2099500,183.523166
2014-10-03,188.110001,189.369995,187.559998,188.669998,3071500,183.163968
2014-10-02,187.660004,187.779999,186.240005,186.910004,2283100,181.455337
2014-10-01,189.910004,190.399994,186.789993,187.169998,3723200,181.707744
2014-09-30,189.639999,190.850006,189.149994,189.830002,2932600,184.290119
2014-09-29,188.509995,189.960007,188.119995,189.639999,2336300,184.105662
2014-09-26,188.929993,190.330002,188.610001,190.059998,2493900,184.513403
2014-09-25,192.050003,192.50,188.970001,189.009995,4151400,183.494043
2014-09-24,191.00,192.449997,189.880005,192.309998,3082600,186.69774
2014-09-23,192.75,193.070007,191.520004,191.619995,3301800,186.027874
2014-09-22,193.720001,194.139999,192.630005,193.110001,3318000,187.474397
2014-09-19,194.539993,195.00,193.190002,194.00,8852000,188.338423
2014-09-18,192.789993,194.130005,192.710007,193.75,2963300,188.095719
2014-09-17,193.220001,193.639999,192.300003,192.800003,3210800,187.173446
2014-09-16,191.25,193.570007,190.820007,192.960007,2561500,187.32878
2014-09-15,191.419998,192.490005,190.580002,191.809998,2456400,186.212332
2014-09-12,191.470001,191.600006,190.570007,191.279999,2901000,185.6978
2014-09-11,191.080002,192.779999,190.119995,191.720001,2298500,186.124962
2014-09-10,190.119995,192.149994,190.100006,191.539993,2764000,185.950207
2014-09-09,190.339996,190.740005,189.779999,189.990005,2403600,184.445453
2014-09-08,190.75,191.199997,189.509995,190.139999,2524200,184.59107
2014-09-05,190.529999,191.75,190.089996,191.199997,2260200,185.620133
2014-09-04,191.690002,192.690002,190.059998,190.679993,2865000,185.115305
2014-09-03,192.389999,192.949997,191.860001,191.949997,1822800,186.348246
2014-09-02,192.679993,192.970001,190.929993,191.559998,2679700,185.969628
2014-08-29,192.279999,192.75,191.139999,192.300003,2909400,186.688037
2014-08-28,191.470001,192.300003,190.660004,192.00,1503600,186.39679
2014-08-27,193.029999,194.130005,191.559998,192.25,2190200,186.639494
2014-08-26,191.020004,193.529999,191.020004,192.990005,3175400,187.357903
2014-08-25,191.389999,191.809998,190.710007,191.160004,1723600,185.581307
2014-08-22,190.770004,191.880005,190.289993,190.410004,1940300,184.853195
2014-08-21,190.899994,192.070007,190.50,191.229996,2496500,185.649257
2014-08-20,189.860001,190.389999,189.25,190.100006,2177600,184.552244
2014-08-19,190.039993,190.25,189.360001,190.070007,2040100,184.523121
2014-08-18,188.100006,189.809998,187.759995,189.360001,2420300,183.833834
2014-08-15,187.850006,188.880005,186.789993,187.380005,2814800,181.911622
2014-08-14,187.570007,188.169998,186.929993,187.880005,1929500,182.39703
2014-08-13,188.00,188.479996,187.369995,187.949997,1797000,182.464979
2014-08-12,187.449997,188.690002,186.809998,187.339996,1858600,181.872781
2014-08-11,187.809998,188.360001,186.279999,187.470001,2527200,181.998991
2014-08-08,184.399994,186.669998,183.580002,186.630005,2781500,181.183509
2014-08-07,186.639999,186.679993,183.580002,184.300003,2708600,178.921505
2014-08-06,185.360001,186.880005,184.440002,185.970001,3847000,180.542767
2014-08-05,188.75,189.199997,186.440002,187.100006,3307900,180.571887
2014-08-04,189.350006,189.949997,188.600006,189.639999,2125900,183.023257
2014-08-01,190.50,191.50,188.860001,189.149994,5181100,182.550348
2014-07-31,192.839996,194.289993,191.539993,191.669998,4207500,184.982427
